SI_LONG SI_LATI code_square
11.4 56.6 42G1
11.4 56.75 42G1
11.4 56.08 41G1
11.4 55.14 39G1
11.4 56.64 42G1
11.4 54.19 37G1
11.4 54.6 38G1
11.4 56.13 41G1
11.4 56.26 41G1
11.4 54.24 37G1
11.4 54.44 37G1
11.4 56.44 41G1
11.4 55.88 40G1
11.4 56.53 42G1
11.4 56.55 42G1
11.4 54.15 37G1
11.4 57 43G1
11.4 55.85 40G1
11.4 57.09 43G1
11.4 55.02 39G1
11.4 56.37 41G1
11.4 56.91 42G1
11.4 57.47 43G1
11.4 56.66 42G1
11.4 56.96 42G1
11.4 56.98 42G1
11.4 57.41 43G1
11.4 54.26 37G1
11.4 57.23 43G1
11.4 56.42 41G1
11.4 54.51 38G1
11.4 57.56 44G1
11.4 57.02 43G1
11.4 56.82 42G1
11.4 57.38 43G1
11.4 56.73 42G1
11.4 57.52 44G1
11.4 56.24 41G1
11.4 57.16 43G1
11.4 56.06 41G1
11.4 56.57 42G1
11.4 57.14 43G1
11.4 56.15 41G1
11.4 54.1 37G1
11.4 55.11 39G1
11.4 56.48 41G1
11.4 56.19 41G1
11.4 56.93 42G1
11.4 56.01 41G1
11.4 57.27 43G1
11.4 56.62 42G1
11.4 57.29 43G1
11.4 56.87 42G1
11.42 58.22 45G1
11.44 56.66 42G1
11.44 57.41 43G1
11.44 56.06 41G1
11.44 54.24 37G1
11.44 54.1 37G1
11.44 56.53 42G1
11.44 53.92 36G1
11.44 57.32 43G1
11.44 54.08 37G1
11.44 56.17 41G1
11.44 54.35 37G1
11.44 54.39 37G1
11.44 56.55 42G1
11.44 55.09 39G1
11.44 56.84 42G1
11.44 56.19 41G1
11.44 54.17 37G1
11.44 54.57 38G1
11.44 56.91 42G1
11.44 54.42 37G1
11.44 55.05 39G1
11.44 56.78 42G1
11.44 56.01 41G1
11.44 54.89 38G1
11.44 55.88 40G1
11.44 55 39G1
11.44 56.82 42G1
11.44 57.38 43G1
11.44 56.24 41G1
11.44 57.07 43G1
11.44 54.55 38G1
11.44 56.8 42G1
11.44 56.93 42G1
11.44 54.12 37G1
11.44 56.89 42G1
11.44 56.71 42G1
11.44 56.62 42G1
11.44 56.1 41G1
11.44 54.46 37G1
11.44 57.05 43G1
11.44 54.15 37G1
11.44 54.33 37G1
11.44 56.44 41G1
11.44 55.99 40G1
11.44 54.91 38G1
11.44 55.11 39G1
11.44 57.56 44G1
11.44 57.09 43G1
11.44 54.51 38G1
11.44 54.06 37G1
11.44 54.19 37G1
11.44 56.87 42G1
11.44 56.22 41G1
11.44 57.14 43G1
11.44 57.36 43G1
11.44 54.6 38G1
11.44 55.16 39G1
11.44 54.3 37G1
11.44 56.46 41G1
11.44 55.14 39G1
11.44 56.28 41G1
11.44 54.53 38G1
11.44 57 43G1
11.44 56.6 42G1
11.44 56.64 42G1
11.44 56.37 41G1
11.44 57.52 44G1
11.44 56.42 41G1
11.44 56.35 41G1
11.44 56.51 42G1
11.44 56.69 42G1
11.44 56.15 41G1
11.44 57.16 43G1
11.44 55.9 40G1
11.44 54.28 37G1
11.44 54.44 37G1
11.44 56.3 41G1
11.44 54.48 37G1
11.44 57.02 43G1
11.44 54.26 37G1
11.44 54.03 37G1
11.44 54.21 37G1
11.44 56.26 41G1
11.44 55.02 39G1
11.44 57.43 43G1
11.44 57.45 43G1
11.44 57.18 43G1
11.44 57.11 43G1
11.44 56.04 41G1
11.44 57.25 43G1
11.44 57.34 43G1
11.44 56.57 42G1
11.44 56.75 42G1
11.44 56.13 41G1
11.44 53.94 36G1
11.44 55.92 40G1
11.44 57.23 43G1
11.44 57.2 43G1
11.44 57.54 44G1
11.44 55.07 39G1
11.44 56.73 42G1
11.44 57.47 43G1
11.44 57.27 43G1
11.44 57.29 43G1
11.44 56.08 41G1
11.44 56.39 41G1
11.44 56.98 42G1
11.44 56.96 42G1
11.44 54.37 37G1
11.44 56.48 41G1
11.44 57.5 43G1
11.44 56.33 41G1
11.44 58.28 45G1
11.44 58.04 45G1
11.44 57.8 44G1
11.44 57.68 44G1
11.44 57.92 44G1
11.44 58.12 45G1
11.45 53.9 36G1
11.47 58.18 45G1
11.47 58.07 45G1
11.47 57.23 43G1
11.47 56.98 42G1
11.47 54.57 38G1
11.47 56.66 42G1
11.47 54.21 37G1
11.47 57.5 43G1
11.47 56.6 42G1
11.47 57.32 43G1
11.47 57.07 43G1
11.47 54.35 37G1
11.47 56.12 41G1
11.47 55.07 39G1
11.47 56.96 42G1
11.47 54.37 37G1
11.47 54.42 37G1
11.47 54.53 38G1
11.47 57.02 43G1
11.47 56.62 42G1
11.47 54.55 38G1
11.47 56.75 42G1
11.47 56.89 42G1
11.47 54.28 37G1
11.47 56.42 41G1
11.47 54.15 37G1
11.47 57.45 43G1
11.47 53.94 36G1
11.47 54.19 37G1
11.47 57.34 43G1
11.47 56.21 41G1
11.47 56.84 42G1
11.47 56.35 41G1
11.47 55 39G1
11.47 56.51 42G1
11.47 54.26 37G1
11.47 54.24 37G1
11.47 56.15 41G1
11.47 57.38 43G1
11.47 56.26 41G1
11.47 56.64 42G1
11.47 57.2 43G1
11.47 56.1 41G1
11.47 57.16 43G1
11.47 57.14 43G1
11.47 56.87 42G1
11.47 54.06 37G1
11.47 57.52 44G1
11.47 55.02 39G1
11.47 57.05 43G1
11.47 55.9 40G1
11.47 56.93 42G1
11.47 56.71 42G1
11.47 56.91 42G1
11.47 56.28 41G1
11.47 57.09 43G1
11.47 57.29 43G1
11.47 56.44 41G1
11.47 54.17 37G1
11.47 54.12 37G1
11.47 54.51 38G1
11.47 57.25 43G1
11.47 57 43G1
11.47 56.82 42G1
11.47 54.44 37G1
11.47 56.69 42G1
11.47 54.33 37G1
11.47 55.92 40G1
11.47 55.16 39G1
11.47 56.55 42G1
11.47 56.73 42G1
11.47 57.27 43G1
11.47 56.37 41G1
11.47 57.41 43G1
11.47 54.1 37G1
11.47 54.08 37G1
11.47 55.09 39G1
11.47 56.01 41G1
11.47 54.98 38G1
11.47 54.03 37G1
11.47 54.46 37G1
11.47 56.46 41G1
11.47 56.06 41G1
11.47 57.54 44G1
11.47 55.14 39G1
11.47 56.33 41G1
11.47 56.53 42G1
11.47 56.08 41G1
11.47 56.8 42G1
11.47 56.19 41G1
11.47 55.99 40G1
11.47 57.43 43G1
11.47 56.17 41G1
11.47 54.39 37G1
11.47 54.3 37G1
11.47 55.88 40G1
11.47 57.11 43G1
11.47 56.39 41G1
11.47 57.56 44G1
11.47 56.48 41G1
11.47 56.57 42G1
11.47 55.11 39G1
11.47 56.3 41G1
11.47 56.24 41G1
11.47 56.78 42G1
11.47 57.36 43G1
11.47 55.05 39G1
11.48 56.03 41G1
11.48 57.18 43G1
11.48 57.47 43G1
11.48 54.48 37G1
11.5 56.72 42G1
11.51 54.57 38G1
11.51 55.09 39G1
11.51 57.18 43G1
11.51 54.37 37G1
11.51 57.2 43G1
11.51 54.17 37G1
11.51 56.15 41G1
11.51 56.51 42G1
11.51 56.8 42G1
11.51 54.26 37G1
11.51 56.06 41G1
11.51 56.12 41G1
11.51 57.45 43G1
11.51 57.11 43G1
11.51 54.91 38G1
11.51 57.05 43G1
11.51 56.64 42G1
11.51 54.87 38G1
11.51 54.48 37G1
11.51 56.24 41G1
11.51 54.39 37G1
11.51 55.11 39G1
11.51 57.16 43G1
11.51 57 43G1
11.51 54.3 37G1
11.51 56.75 42G1
11.51 54.21 37G1
11.51 57.02 43G1
11.51 57.14 43G1
11.51 56.08 41G1
11.51 56.66 42G1
11.51 56.98 42G1
11.51 57.36 43G1
11.51 56.91 42G1
11.51 57.54 44G1
11.51 56.6 42G1
11.51 56.33 41G1
11.51 56.28 41G1
11.51 56.48 41G1
11.51 57.52 44G1
11.51 56.35 41G1
11.51 55.14 39G1
11.51 54.24 37G1
11.51 56.42 41G1
11.51 56.84 42G1
11.51 56.04 41G1
11.51 56.19 41G1
11.51 54.93 38G1
11.51 56.53 42G1
11.51 54.42 37G1
11.51 56.82 42G1
11.51 55.02 39G1
11.51 56.3 41G1
11.51 54.33 37G1
11.51 57.34 43G1
11.51 56.78 42G1
11.51 57.23 43G1
11.51 56.21 41G1
11.51 57.41 43G1
11.51 57.09 43G1
11.51 56.69 42G1
11.51 55.99 40G1
11.51 57.5 43G1
11.51 56.37 41G1
11.51 55.16 39G1
11.51 56.55 42G1
11.51 55.9 40G1
11.51 54.62 38G1
11.51 55.05 39G1
11.51 56.57 42G1
11.51 56.96 42G1
11.51 57.25 43G1
11.51 56.93 42G1
11.51 57.07 43G1
11.51 54.15 37G1
11.51 54.44 37G1
11.51 56.26 41G1
11.51 56.17 41G1
11.51 57.32 43G1
11.51 56.01 41G1
11.51 54.53 38G1
11.51 56.87 42G1
11.51 54.51 38G1
11.51 54.1 37G1
11.51 54.35 37G1
11.51 54.28 37G1
11.51 54.12 37G1
11.51 57.38 43G1
11.51 56.46 41G1
11.51 54.55 38G1
11.51 54.46 37G1
11.51 55.07 39G1
11.51 54.08 37G1
11.51 57.29 43G1
11.51 56.44 41G1
11.51 56.39 41G1
11.51 54.19 37G1
11.51 57.47 43G1
11.51 56.89 42G1
11.51 57.43 43G1
11.51 56.1 41G1
11.51 57.27 43G1
11.51 56.62 42G1
11.53 57.95 44G1
11.55 57.99 44G1
11.55 56.33 41G1
11.55 56.98 42G1
11.55 54.12 37G1
11.55 54.26 37G1
11.55 54.42 37G1
11.55 57.02 43G1
11.55 56.46 41G1
11.55 54.53 38G1
11.55 54.33 37G1
11.55 57.16 43G1
11.55 56.15 41G1
11.55 56.87 42G1
11.55 54.48 37G1
11.55 56.55 42G1
11.55 56.19 41G1
11.55 55.05 39G1
11.55 56.08 41G1
11.55 55.14 39G1
11.55 54.6 38G1
11.55 54.46 37G1
11.55 57.18 43G1
11.55 56.24 41G1
11.55 55.07 39G1
11.55 57.23 43G1
11.55 57.45 43G1
11.55 57.54 44G1
11.55 54.15 37G1
11.55 54.91 38G1
11.55 57.2 43G1
11.55 56.1 41G1
11.55 54.39 37G1
11.55 56.57 42G1
11.55 56.66 42G1
11.55 54.57 38G1
11.55 54.87 38G1
11.55 56.26 41G1
11.55 57.14 43G1
11.55 54.89 38G1
11.55 54.62 38G1
11.55 56.82 42G1
11.55 57.5 43G1
11.55 57.09 43G1
11.55 56.96 42G1
11.55 54.55 38G1
11.55 57.11 43G1
11.55 56.3 41G1
11.55 56.6 42G1
11.55 56.37 41G1
11.55 56.28 41G1
11.55 56.13 41G1
11.55 56.93 42G1
11.55 57.38 43G1
11.55 56.75 42G1
11.55 56.62 42G1
11.55 54.37 37G1
11.55 56.35 41G1
11.55 54.17 37G1
11.55 56.53 42G1
11.55 57.52 44G1
11.55 54.19 37G1
11.55 57.36 43G1
11.55 56.44 41G1
11.55 57.25 43G1
11.55 56.48 41G1
11.55 57.32 43G1
11.55 56.01 41G1
11.55 55.02 39G1
11.55 56.17 41G1
11.55 54.3 37G1
11.55 56.39 41G1
11.55 55.09 39G1
11.55 55.11 39G1
11.55 56.8 42G1
11.55 57.43 43G1
11.55 54.28 37G1
11.55 55.16 39G1
11.55 57.29 43G1
11.55 54.93 38G1
11.55 54.35 37G1
11.55 57.47 43G1
11.55 57.05 43G1
11.55 54.44 37G1
11.55 56.22 41G1
11.55 55.99 40G1
11.55 57.41 43G1
11.55 56.64 42G1
11.55 56.89 42G1
11.55 57.34 43G1
11.55 56.78 42G1
11.55 57 43G1
11.55 56.51 42G1
11.55 56.84 42G1
11.55 54.21 37G1
11.55 54.51 38G1
11.55 56.06 41G1
11.55 54.24 37G1
11.55 57.07 43G1
11.55 56.42 41G1
11.55 57.27 43G1
11.55 56.03 41G1
11.55 56.91 42G1
11.56 57.94 44G1
11.57 57.95 44G1
11.59 56.21 41G1
11.59 57.34 43G1
11.59 54.46 37G1
11.59 56.48 41G1
11.59 57.2 43G1
11.59 56.44 41G1
11.59 55.05 39G1
11.59 57.54 44G1
11.59 57.05 43G1
11.59 57.25 43G1
11.59 56.13 41G1
11.59 57.38 43G1
11.59 56.17 41G1
11.59 54.42 37G1
11.59 56.26 41G1
11.59 57.23 43G1
11.59 54.98 38G1
11.59 54.28 37G1
11.59 57.36 43G1
11.59 54.33 37G1
11.59 57.43 43G1
11.59 54.17 37G1
11.59 55.99 40G1
11.59 57.14 43G1
11.59 56.35 41G1
11.59 55.02 39G1
11.59 57.5 43G1
11.59 54.91 38G1
11.59 56.89 42G1
11.59 56.24 41G1
11.59 55.09 39G1
11.59 54.37 37G1
11.59 56.6 42G1
11.59 54.26 37G1
11.59 56.19 41G1
11.59 56.39 41G1
11.59 54.62 38G1
11.59 54.93 38G1
11.59 55.14 39G1
11.59 54.64 38G1
11.59 54.6 38G1
11.59 56.28 41G1
11.59 54.89 38G1
11.59 54.55 38G1
11.59 56.66 42G1
11.59 56.42 41G1
11.59 54.3 37G1
11.59 56.8 42G1
11.59 57.18 43G1
11.59 54.51 38G1
11.59 54.35 37G1
11.59 56.57 42G1
11.59 57.16 43G1
11.59 56.98 42G1
11.59 57.27 43G1
11.59 56.91 42G1
11.59 56.53 42G1
11.59 55.16 39G1
11.59 57.41 43G1
11.59 56.15 41G1
11.59 57.32 43G1
11.59 54.44 37G1
11.59 56.08 41G1
11.59 57.47 43G1
11.59 54.21 37G1
11.59 56.64 42G1
11.59 54.15 37G1
11.59 57.52 44G1
11.59 56.01 41G1
11.59 57.09 43G1
11.59 56.04 41G1
11.59 57.29 43G1
11.59 57.02 43G1
11.59 56.62 42G1
11.59 56.75 42G1
11.59 56.87 42G1
11.59 56.51 42G1
11.59 54.19 37G1
11.59 54.12 37G1
11.59 54.53 38G1
11.59 55.07 39G1
11.59 54.57 38G1
11.59 56.78 42G1
11.59 55.11 39G1
11.59 56.06 41G1
11.59 54.48 37G1
11.59 56.37 41G1
11.59 56.33 41G1
11.59 54.96 38G1
11.59 55 39G1
11.59 54.24 37G1
11.59 57.11 43G1
11.59 56.1 41G1
11.59 54.87 38G1
11.59 56.46 41G1
11.59 56.96 42G1
11.59 56.93 42G1
11.59 56.84 42G1
11.59 57.45 43G1
11.59 56.3 41G1
11.59 57 43G1
11.59 56.82 42G1
11.59 54.39 37G1
11.59 56.55 42G1
11.59 57.07 43G1
11.6 57.89 44G1
11.62 57.76 44G1
11.62 57.77 44G1
11.62 54.6 38G1
11.62 55.99 40G1
11.62 56.1 41G1
11.62 56.75 42G1
11.62 56.12 41G1
11.62 56.66 42G1
11.62 57.05 43G1
11.62 54.42 37G1
11.62 56.24 41G1
11.62 56.62 42G1
11.62 56.3 41G1
11.62 56.01 41G1
11.62 57.09 43G1
11.62 57.41 43G1
11.62 57.47 43G1
11.62 54.53 38G1
11.62 54.64 38G1
11.62 56.64 42G1
11.62 56.08 41G1
11.62 56.53 42G1
11.62 56.48 41G1
11.62 57.18 43G1
11.62 56.17 41G1
11.62 56.19 41G1
11.62 56.96 42G1
11.62 54.33 37G1
11.62 54.24 37G1
11.62 56.44 41G1
11.62 54.39 37G1
11.62 56.42 41G1
11.62 56.37 41G1
11.62 54.17 37G1
11.62 54.62 38G1
11.62 57.34 43G1
11.62 54.51 38G1
11.62 56.15 41G1
11.62 56.69 42G1
11.62 56.87 42G1
11.62 57 43G1
11.62 54.26 37G1
11.62 56.26 41G1
11.62 56.93 42G1
11.62 57.43 43G1
11.62 56.8 42G1
11.62 55.02 39G1
11.62 56.46 41G1
11.62 55.05 39G1
11.62 57.11 43G1
11.62 54.28 37G1
11.62 56.28 41G1
11.62 57.25 43G1
11.62 57.29 43G1
11.62 54.37 37G1
11.62 54.21 37G1
11.62 55 39G1
11.62 57.52 44G1
11.62 56.89 42G1
11.62 54.48 37G1
11.62 57.45 43G1
11.62 56.6 42G1
11.62 54.3 37G1
11.62 55.16 39G1
11.62 57.36 43G1
11.62 54.98 38G1
11.62 57.02 43G1
11.62 54.96 38G1
11.62 54.19 37G1
11.62 54.15 37G1
11.62 56.39 41G1
11.62 56.33 41G1
11.62 56.91 42G1
11.62 56.78 42G1
11.62 57.07 43G1
11.62 57.2 43G1
11.62 56.35 41G1
11.62 57.27 43G1
11.62 54.46 37G1
11.62 55.97 40G1
11.62 56.21 41G1
11.62 56.51 42G1
11.62 56.04 41G1
11.62 57.16 43G1
11.62 56.57 42G1
11.62 54.93 38G1
11.62 54.44 37G1
11.62 56.82 42G1
11.62 54.35 37G1
11.62 56.55 42G1
11.62 56.84 42G1
11.62 57.14 43G1
11.62 54.57 38G1
11.62 55.14 39G1
11.62 57.38 43G1
11.62 54.55 38G1
11.62 57.32 43G1
11.62 57.23 43G1
11.62 57.5 43G1
11.62 56.98 42G1
11.62 55.11 39G1
11.62 56.06 41G1
11.62 54.89 38G1
11.63 57.68 44G1
11.64 57.8 44G1
11.64 57.56 44G1
11.64 57.92 44G1
11.65 65.99 60G1
11.65 66.88 62G1
11.65 57.68 44G1
11.66 57.75 44G1
11.66 57.67 44G1
11.66 57.71 44G1
11.66 56.69 42G1
11.66 56.51 42G1
11.66 55.99 40G1
11.66 56.17 41G1
11.66 54.64 38G1
11.66 56.57 42G1
11.66 57.11 43G1
11.66 56.6 42G1
11.66 57.52 44G1
11.66 56.71 42G1
11.66 54.57 38G1
11.66 54.48 37G1
11.66 57.2 43G1
11.66 57.25 43G1
11.66 56.33 41G1
11.66 57.02 43G1
11.66 55.14 39G1
11.66 57.38 43G1
11.66 54.39 37G1
11.66 54.6 38G1
11.66 56.26 41G1
11.66 56.93 42G1
11.66 57.34 43G1
11.66 54.19 37G1
11.66 57.36 43G1
11.66 56.1 41G1
11.66 54.93 38G1
11.66 56.46 41G1
11.66 56.89 42G1
11.66 54.98 38G1
11.66 54.37 37G1
11.66 54.24 37G1
11.66 54.33 37G1
11.66 56.53 42G1
11.66 57.16 43G1
11.66 55.02 39G1
11.66 56.06 41G1
11.66 56.91 42G1
11.66 57.47 43G1
11.66 56.19 41G1
11.66 55.97 40G1
11.66 56.48 41G1
11.66 54.51 38G1
11.66 56.39 41G1
11.66 56.24 41G1
11.66 56.78 42G1
11.66 57.32 43G1
11.66 57.41 43G1
11.66 56.42 41G1
11.66 54.62 38G1
11.66 57.43 43G1
11.66 56.35 41G1
11.66 54.21 37G1
11.66 57.18 43G1
11.66 56.22 41G1
11.66 56.15 41G1
11.66 56.08 41G1
11.66 57.29 43G1
11.66 56.82 42G1
11.66 56.01 41G1
11.66 56.04 41G1
11.66 54.3 37G1
11.66 57.27 43G1
11.66 57.07 43G1
11.66 55.05 39G1
11.66 56.55 42G1
11.66 57.14 43G1
11.66 57 43G1
11.66 56.37 41G1
11.66 56.8 42G1
11.66 54.96 38G1
11.66 54.55 38G1
11.66 57.23 43G1
11.66 55 39G1
11.66 54.46 37G1
11.66 57.45 43G1
11.66 56.75 42G1
11.66 56.28 41G1
11.66 56.87 42G1
11.66 54.26 37G1
11.66 56.12 41G1
11.66 56.84 42G1
11.66 54.35 37G1
11.66 56.62 42G1
11.66 54.44 37G1
11.66 57.05 43G1
11.66 54.28 37G1
11.66 57.09 43G1
11.66 57.5 43G1
11.66 56.64 42G1
11.66 54.17 37G1
11.66 56.44 41G1
11.66 54.42 37G1
11.66 55.11 39G1
11.66 54.53 38G1
11.66 56.98 42G1
11.66 56.96 42G1
11.66 56.66 42G1
11.66 56.3 41G1
11.66 57.73 44G1
11.66 57.69 44G1
11.67 57.71 44G1
11.68 57.73 44G1
11.7 57.52 44G1
11.7 57.29 43G1
11.7 57.43 43G1
11.7 54.21 37G1
11.7 56.98 42G1
11.7 56.1 41G1
11.7 54.39 37G1
11.7 56.78 42G1
11.7 56.19 41G1
11.7 56.46 41G1
11.7 56.75 42G1
11.7 57.36 43G1
11.7 56.84 42G1
11.7 54.51 38G1
11.7 56.8 42G1
11.7 56.37 41G1
11.7 56.89 42G1
11.7 56.17 41G1
11.7 54.33 37G1
11.7 57.2 43G1
11.7 57.18 43G1
11.7 54.53 38G1
11.7 57.25 43G1
11.7 54.3 37G1
11.7 56.53 42G1
11.7 56.26 41G1
11.7 57.38 43G1
11.7 57.47 43G1
11.7 55.99 40G1
11.7 54.98 38G1
11.7 57.11 43G1
11.7 54.62 38G1
11.7 56.24 41G1
11.7 56.57 42G1
11.7 54.44 37G1
11.7 56.91 42G1
11.7 57.32 43G1
11.7 57.23 43G1
11.7 54.57 38G1
11.7 54.26 37G1
11.7 54.6 38G1
11.7 56.71 42G1
11.7 56.73 42G1
11.7 56.35 41G1
11.7 56.48 41G1
11.7 56.3 41G1
11.7 54.48 37G1
11.7 56.6 42G1
11.7 54.24 37G1
11.7 56.55 42G1
11.7 56.04 41G1
11.7 55.11 39G1
11.7 56.12 41G1
11.7 56.66 42G1
11.7 54.28 37G1
11.7 57.14 43G1
11.7 57.45 43G1
11.7 54.96 38G1
11.7 54.55 38G1
11.7 56.15 41G1
11.7 54.37 37G1
11.7 54.35 37G1
11.7 57.41 43G1
11.7 56.21 41G1
11.7 56.96 42G1
11.7 54.42 37G1
11.7 55 39G1
11.7 56.06 41G1
11.7 57.27 43G1
11.7 56.87 42G1
11.7 55.09 39G1
11.7 57 43G1
11.7 57.02 43G1
11.7 56.64 42G1
11.7 56.93 42G1
11.7 56.42 41G1
11.7 56.39 41G1
11.7 57.34 43G1
11.7 54.19 37G1
11.7 55.02 39G1
11.7 54.17 37G1
11.7 56.82 42G1
11.7 54.46 37G1
11.7 56.69 42G1
11.7 56.01 41G1
11.7 54.91 38G1
11.7 56.33 41G1
11.7 56.08 41G1
11.7 57.16 43G1
11.7 56.62 42G1
11.7 55.05 39G1
11.7 57.5 43G1
11.7 57.09 43G1
11.7 57.05 43G1
11.7 56.44 41G1
11.7 56.51 42G1
11.7 55.97 40G1
11.7 57.07 43G1
11.7 56.28 41G1
11.71 55.72 40G1
11.73 56.06 41G1
11.73 56.39 41G1
11.73 56.75 42G1
11.73 57.18 43G1
11.73 57.43 43G1
11.73 57.23 43G1
11.73 54.57 38G1
11.73 54.35 37G1
11.73 57.09 43G1
11.73 56.35 41G1
11.73 54.44 37G1
11.73 54.28 37G1
11.73 56.17 41G1
11.73 54.33 37G1
11.73 57.32 43G1
11.73 57.11 43G1
11.73 56.08 41G1
11.73 57.02 43G1
11.73 54.46 37G1
11.73 56.46 41G1
11.73 56.96 42G1
11.73 57.07 43G1
11.73 56.93 42G1
11.73 57.47 43G1
11.73 56.57 42G1
11.73 56.82 42G1
11.73 56.13 41G1
11.73 56.42 41G1
11.73 57.36 43G1
11.73 56.31 41G1
11.73 54.55 38G1
11.73 56.87 42G1
11.73 56.15 41G1
11.73 56.91 42G1
11.73 56.44 41G1
11.73 54.19 37G1
11.73 57 43G1
11.73 54.26 37G1
11.73 56.64 42G1
11.73 56.01 41G1
11.73 56.66 42G1
11.73 54.37 37G1
11.73 57.25 43G1
11.73 56.24 41G1
11.73 54.62 38G1
11.73 57.05 43G1
11.73 56.33 41G1
11.73 54.3 37G1
11.73 57.5 43G1
11.73 57.34 43G1
11.73 55 39G1
11.73 54.17 37G1
11.73 56.73 42G1
11.73 56.89 42G1
11.73 55.02 39G1
11.73 56.69 42G1
11.73 56.98 42G1
11.73 55.88 40G1
11.73 56.28 41G1
11.73 56.48 41G1
11.73 56.62 42G1
11.73 56.84 42G1
11.73 57.38 43G1
11.73 55.86 40G1
11.73 55.99 40G1
11.73 56.8 42G1
11.73 57.41 43G1
11.73 54.53 38G1
11.73 57.14 43G1
11.73 54.6 38G1
11.73 54.21 37G1
11.73 56.04 41G1
11.73 57.27 43G1
11.73 54.98 38G1
11.73 56.71 42G1
11.73 56.6 42G1
11.73 54.48 37G1
11.73 56.51 42G1
11.73 56.1 41G1
11.73 54.24 37G1
11.73 57.2 43G1
11.73 56.19 41G1
11.73 56.53 42G1
11.73 54.39 37G1
11.73 56.78 42G1
11.73 56.26 41G1
11.73 56.37 41G1
11.73 54.42 37G1
11.73 57.16 43G1
11.73 56.21 41G1
11.73 54.51 38G1
11.73 57.45 43G1
11.73 56.55 42G1
11.73 57.29 43G1
11.76 57.62 44G1
11.76 57.62 44G1
11.77 56.44 41G1
11.77 56.78 42G1
11.77 57.38 43G1
11.77 55 39G1
11.77 55.81 40G1
11.77 56.73 42G1
11.77 56.57 42G1
11.77 54.33 37G1
11.77 56.42 41G1
11.77 57.25 43G1
11.77 54.39 37G1
11.77 57.34 43G1
11.77 57.5 43G1
11.77 57.16 43G1
11.77 57.14 43G1
11.77 56.71 42G1
11.77 56.87 42G1
11.77 56.1 41G1
11.77 56.55 42G1
11.77 55.02 39G1
11.77 54.6 38G1
11.77 54.62 38G1
11.77 54.46 37G1
11.77 54.42 37G1
11.77 56.28 41G1
11.77 57.2 43G1
11.77 56.62 42G1
11.77 56.69 42G1
11.77 56.89 42G1
11.77 56.15 41G1
11.77 56.64 42G1
11.77 56.98 42G1
11.77 56.26 41G1
11.77 56.03 41G1
11.77 57.45 43G1
11.77 56.17 41G1
11.77 54.37 37G1
11.77 54.26 37G1
11.77 56.53 42G1
11.77 54.98 38G1
11.77 56.08 41G1
11.77 57 43G1
11.77 54.3 37G1
11.77 56.82 42G1
11.77 56.6 42G1
11.77 56.12 41G1
11.77 54.55 38G1
11.77 56.8 42G1
11.77 54.17 37G1
11.77 56.19 41G1
11.77 57.27 43G1
11.77 54.57 38G1
11.77 56.33 41G1
11.77 54.28 37G1
11.77 56.35 41G1
11.77 56.06 41G1
11.77 56.75 42G1
11.77 57.18 43G1
11.77 57.32 43G1
11.77 56.91 42G1
11.77 57.07 43G1
11.77 57.29 43G1
11.77 57.36 43G1
11.77 54.24 37G1
11.77 56.48 41G1
11.77 56.51 42G1
11.77 57.05 43G1
11.77 56.01 41G1
11.77 56.22 41G1
11.77 56.66 42G1
11.77 54.19 37G1
11.77 55.88 40G1
11.77 54.53 38G1
11.77 57.09 43G1
11.77 56.37 41G1
11.77 56.93 42G1
11.77 56.3 41G1
11.77 56.84 42G1
11.77 56.39 41G1
11.77 57.11 43G1
11.77 54.48 37G1
11.77 57.02 43G1
11.77 57.41 43G1
11.77 55.86 40G1
11.77 55.9 40G1
11.77 56.24 41G1
11.77 57.47 43G1
11.77 54.51 38G1
11.77 55.83 40G1
11.77 54.44 37G1
11.77 57.43 43G1
11.77 56.46 41G1
11.77 54.21 37G1
11.77 56.96 42G1
11.77 54.35 37G1
11.77 57.23 43G1
11.79 57.6 44G1
11.79 57.6 44G1
11.81 57 43G1
11.81 54.19 37G1
11.81 54.17 37G1
11.81 56.57 42G1
11.81 55.83 40G1
11.81 54.96 38G1
11.81 54.33 37G1
11.81 57.16 43G1
11.81 55.86 40G1
11.81 57.47 43G1
11.81 54.26 37G1
11.81 57.29 43G1
11.81 56.19 41G1
11.81 55.92 40G1
11.81 56.15 41G1
11.81 54.98 38G1
11.81 56.66 42G1
11.81 54.37 37G1
11.81 56.91 42G1
11.81 56.71 42G1
11.81 56.93 42G1
11.81 57.43 43G1
11.81 56.82 42G1
11.81 56.6 42G1
11.81 54.51 38G1
11.81 54.35 37G1
11.81 57.41 43G1
11.81 56.55 42G1
11.81 56.96 42G1
11.81 54.46 37G1
11.81 57.09 43G1
11.81 56.21 41G1
11.81 56.48 41G1
11.81 57.18 43G1
11.81 56.26 41G1
11.81 56.98 42G1
11.81 57.14 43G1
11.81 57.25 43G1
11.81 56.28 41G1
11.81 57.23 43G1
11.81 56.33 41G1
11.81 56.08 41G1
11.81 57.38 43G1
11.81 56.8 42G1
11.81 56.69 42G1
11.81 54.53 38G1
11.81 56.87 42G1
11.81 56.1 41G1
11.81 56.44 41G1
11.81 54.55 38G1
11.81 55.97 40G1
11.81 56.37 41G1
11.81 54.21 37G1
11.81 56.01 41G1
11.81 56.3 41G1
11.81 54.42 37G1
11.81 57.11 43G1
11.81 56.51 42G1
11.81 56.75 42G1
